22.6,17.5,49.7,0.842,21.7,0.645768400863,0.337568928315,1.0
25.3,15.6,51.3,0.626,14.7,0.38558249653,0.606090293085,0.0
20.7,18.5,48.9,0.968,14.9,0.44659603589,0.541947584529,0.0
13.4,14.4,49.1,0.538,52.4,0.834385698221,0.132868984465,1.0
18.7,16.5,50.6,0.951,23.8,0.502986873307,0.474167757318,0.0
20.6,21.8,49.0,0.813,12.2,0.521430109843,0.467800990739,0.0
20.4,20.0,49.7,0.977,11.2,0.417367535744,0.566021867115,0.0
20.7,17.2,50.1,0.931,20.8,0.385025347719,0.593656570909,0.0
21.6,14.5,50.0,0.963,17.2,0.528359224953,0.449833467046,0.0
17.8,23.4,50.8,0.936,32.3,0.46205935718,0.508553654743,0.0
20.1,23.0,46.8,0.918,17.4,0.332730560579,0.647377938517,0.0
18.9,16.0,51.9,0.892,22.5,0.503739649185,0.472598165791,0.0
23.8,11.5,50.5,0.666,58.6,0.5925724827,0.394812051598,1.0
26.4,12.3,50.9,0.804,20.4,0.355849041712,0.634114257902,0.0
20.8,19.6,52.0,0.89,33.1,0.364155187478,0.61985760229,0.0
19.7,26.5,50.6,0.919,17.0,0.173992360755,0.816202040933,0.0
25.0,18.2,48.5,0.963,21.3,0.155023923445,0.821052631579,0.0
24.4,18.2,49.3,0.959,18.3,0.209107806691,0.770446096654,0.0
20.6,21.4,49.9,0.814,21.4,0.426857406553,0.54468543301,0.0
21.0,22.4,50.4,0.97,19.6,0.411967959793,0.574210774305,0.0
23.0,14.6,51.0,0.807,32.7,0.391751184374,0.586875195284,0.0
20.7,17.2,50.4,0.967,9.2,0.290815897824,0.687841357869,0.0
19.0,21.7,50.8,0.628,15.8,0.451602715932,0.537659876836,0.0
25.2,11.3,48.6,0.75,19.5,0.354443081726,0.630951053629,0.0
19.3,14.7,51.0,0.916,25.1,0.514420024585,0.465560793743,0.0
23.1,20.6,50.3,0.977,12.7,0.298886138614,0.67698019802,0.0
20.1,18.1,51.3,0.823,17.1,0.296153245943,0.690035892634,0.0
21.6,18.4,51.2,0.937,20.9,0.520733012306,0.462814339219,0.0
26.9,9.8,50.5,0.721,12.0,0.36230636833,0.609366035571,0.0
21.8,18.3,49.8,0.953,18.4,0.469569779643,0.510230849948,0.0
27.7,14.8,51.0,0.777,40.4,0.527912663755,0.462323144105,1.0
21.9,21.4,50.0,0.909,21.3,0.142857142857,0.837811271298,0.0
22.1,17.6,49.8,0.952,15.9,0.488334111059,0.492236881178,0.0
21.8,18.5,52.5,0.662,12.9,0.460761523046,0.526332665331,0.0
24.5,12.3,49.9,0.918,12.7,0.377645442052,0.605222171324,0.0
23.0,16.0,51.3,0.645,12.6,0.479126447876,0.512065637066,0.0
19.1,24.3,50.8,0.929,16.4,0.475146607093,0.50195476124,0.0
18.7,19.2,51.0,0.97,23.7,0.576713008937,0.391323237339,0.0
18.3,18.5,50.0,0.939,29.1,0.349766704816,0.61845232855,0.0
23.3,18.4,51.3,0.972,23.2,0.476591205405,0.506104065426,0.0
20.2,23.6,50.0,0.936,11.0,0.185485854859,0.80319803198,0.0
27.1,11.9,52.3,0.536,19.4,0.505460940392,0.485445205479,1.0
25.3,15.7,51.9,0.269,11.2,0.785440613027,0.211526181354,1.0
22.4,18.4,50.2,0.964,12.0,0.197218710493,0.792667509482,0.0
18.2,19.1,50.7,0.535,16.7,0.598326359833,0.388423988842,1.0
23.6,15.4,51.6,0.471,13.5,0.553837871097,0.439470850638,1.0
20.9,14.7,50.3,0.922,40.7,0.509973313432,0.46629862969,0.0
20.0,19.9,52.5,0.91,19.6,0.338091353997,0.649265905383,0.0
23.2,13.8,47.7,0.624,10.4,0.461556169429,0.531307550645,0.0
24.9,13.6,53.5,0.29,17.8,0.692956480355,0.302495901856,1.0
25.6,12.8,52.7,0.444,26.0,0.577575965575,0.413712083212,1.0
20.7,15.6,50.8,0.866,36.0,0.382707369719,0.600468701819,0.0
24.2,19.5,49.5,0.869,11.2,0.269471799463,0.730528200537,0.0
19.8,24.8,48.2,0.985,19.8,0.0934579439252,0.884112149533,0.0
23.7,16.8,51.5,0.932,14.7,0.325988530033,0.659341986115,0.0
21.0,18.4,51.7,0.781,12.9,0.389179041614,0.602589713351,0.0
22.0,11.1,52.1,0.53,45.1,0.75913591234,0.231707317073,1.0
23.5,14.3,49.6,0.913,25.1,0.362797908401,0.610846887563,0.0
23.4,16.3,51.3,0.908,21.6,0.382520387752,0.590244653024,0.0
19.3,21.3,48.4,0.883,17.3,0.522206688891,0.452987776463,0.0
17.8,10.1,51.6,0.664,61.4,0.713679052675,0.275010208248,1.0
20.6,16.3,50.1,0.93,21.7,0.649768174263,0.336715947861,1.0
24.5,14.5,51.0,0.829,19.2,0.30186894324,0.672773419474,0.0
20.3,17.4,51.3,0.883,22.2,0.493979690522,0.488358317215,0.0
21.4,15.4,48.4,0.531,12.5,0.573215894305,0.417275547993,1.0
21.7,16.3,44.1,0.931,10.7,0.104231166151,0.887512899897,0.0
23.1,14.3,52.8,0.54,30.0,0.52618777684,0.466057398228,1.0
17.7,25.6,51.1,0.969,14.4,0.202558209254,0.784750674528,0.0
22.4,19.9,49.2,0.879,22.5,0.37059119152,0.610882675439,0.0
22.6,16.5,48.8,0.866,7.7,0.284944166346,0.697471441407,0.0
18.4,22.4,50.6,0.97,30.4,0.601172620671,0.375511317153,1.0
24.8,15.4,50.3,0.946,20.2,0.334166203961,0.63788635943,0.0
27.7,11.1,47.3,0.73,15.1,0.375893955268,0.613811324193,0.0
17.1,29.0,50.2,0.959,16.0,0.199257425743,0.788366336634,0.0
23.7,16.9,51.3,0.766,20.1,0.277729738228,0.722270261772,0.0
29.2,14.5,50.2,0.969,12.4,0.23784891665,0.745461643568,0.0
17.2,9.3,49.9,0.766,71.7,0.692178480376,0.293599024548,1.0
12.9,15.7,30.1,0.949,10.8,0.193806193806,0.792207792208,0.0
27.2,14.6,49.1,0.963,15.0,0.285779132352,0.693988716685,0.0
18.6,26.6,52.6,0.833,33.3,0.427561458947,0.559263028226,0.0
21.0,21.8,49.8,0.981,19.1,0.13137755102,0.853316326531,0.0
20.6,20.8,47.8,0.942,17.4,0.368976333048,0.618477331052,0.0
22.3,15.8,49.0,0.844,19.5,0.396944742809,0.581607078922,0.0
18.1,14.6,49.7,0.919,33.6,0.426478352693,0.552534318902,0.0
23.7,18.6,50.2,0.977,10.3,0.340952380952,0.644047619048,0.0
23.8,15.5,49.9,0.668,9.7,0.356786280613,0.62647559758,0.0
19.5,19.9,50.8,0.964,28.0,0.470344378313,0.520209647331,0.0
30.6,12.5,49.9,0.966,9.4,0.832740213523,0.157131125103,1.0
25.1,16.8,51.2,0.91,16.5,0.646118721461,0.335616438356,1.0
20.4,19.7,51.3,0.558,16.9,0.516347381865,0.473180076628,0.0
22.4,18.9,50.0,0.964,19.5,0.19309778143,0.791906327034,0.0
22.4,18.0,50.0,0.976,10.9,0.222364802933,0.750504124656,0.0
22.4,18.0,51.0,0.951,23.4,0.289192996579,0.694965931633,0.0
20.8,17.7,50.9,0.94,31.7,0.482171982602,0.498323667996,0.0
19.1,23.8,51.6,0.621,13.7,0.458111118612,0.530277458989,0.0
30.4,14.0,49.0,0.942,12.8,0.297310051911,0.69372345446,0.0
21.3,19.4,50.0,0.896,16.2,0.426828725346,0.563643648992,0.0
17.0,31.9,51.1,0.967,10.4,0.370299145299,0.605769230769,0.0
23.6,15.3,52.3,0.548,21.6,0.460161094049,0.525989453555,0.0
20.0,15.9,48.2,0.93,13.1,0.251121376448,0.739171185646,0.0
28.3,17.5,51.1,0.89,18.9,0.153913043478,0.83652173913,0.0
31.6,12.5,49.2,0.963,19.6,0.127236580517,0.860172299536,0.0
34.6,10.5,48.7,0.322,13.8,0.539616346956,0.429524603837,0.0
21.2,18.0,50.7,0.964,24.9,0.348368522073,0.633077415227,0.0
24.1,14.6,50.7,0.771,42.0,0.388944693926,0.5962538407,0.0
17.3,27.5,52.2,0.929,26.9,0.387484258452,0.602441150828,0.0
25.3,14.6,49.4,0.859,20.0,0.442561884162,0.546503244412,0.0
24.0,21.6,50.4,0.962,13.6,0.367985823981,0.611783815712,0.0
18.2,24.5,49.8,0.92,25.7,0.356490366163,0.624241959008,0.0
21.5,15.4,51.6,0.884,27.4,0.272286387082,0.710445167078,0.0
26.4,12.0,49.0,0.826,23.0,0.658567025802,0.319490079213,1.0
27.1,11.7,50.2,0.87,31.7,0.496212513138,0.487401364693,1.0
23.8,15.0,51.6,0.749,28.9,0.513066871637,0.469087881117,0.0
25.9,14.2,51.3,0.796,18.4,0.216635613521,0.772371573064,0.0
16.8,25.5,48.6,0.754,18.5,0.434968017058,0.556995243562,0.0
21.6,17.1,53.1,0.959,13.7,0.323800738007,0.650061500615,0.0
22.5,18.7,50.4,0.908,23.6,0.517469779765,0.459347574102,0.0
21.6,21.0,49.5,0.946,13.7,0.378481495612,0.602060282335,0.0
22.2,13.8,51.6,0.671,33.8,0.663006032704,0.322376567709,1.0
25.5,16.1,50.5,0.969,16.6,0.345670666441,0.634330460256,0.0
17.4,28.1,51.1,0.936,24.2,0.337059613596,0.644539725178,0.0
21.7,16.4,51.1,0.881,24.6,0.510208931215,0.478786992524,0.0
20.6,18.2,50.4,0.974,15.4,0.261500915192,0.717266625991,0.0
21.7,17.6,50.2,0.847,16.0,0.293075399632,0.696633187155,0.0
24.2,18.6,50.8,0.977,11.9,0.266457048414,0.715322288064,0.0
22.1,19.6,50.5,0.974,17.1,0.368472512333,0.614506021955,0.0
24.6,17.0,50.1,0.856,12.5,0.254938705395,0.745061294605,0.0
23.8,20.2,49.2,0.978,17.8,0.320028011204,0.661764705882,0.0
23.3,19.2,50.8,0.97,7.7,0.322109533469,0.654563894523,0.0
19.8,22.9,50.8,0.872,11.1,0.332572298326,0.655142422266,0.0
21.8,17.0,50.4,0.885,21.5,0.477940026891,0.506769644476,0.0
21.0,18.2,52.5,0.601,10.1,0.444161718971,0.550749222505,0.0
19.0,25.2,50.3,0.969,23.8,0.387363470874,0.600500606796,0.0
24.9,12.0,50.2,0.791,29.5,0.407977130411,0.569380161539,0.0
21.0,21.2,50.0,0.963,19.7,0.458233618234,0.529572649573,0.0
21.9,13.9,49.8,0.943,32.1,0.527864369702,0.449220672683,0.0
24.4,18.5,50.5,0.703,13.0,0.218308457711,0.769651741294,0.0
25.6,13.3,50.4,0.92,14.2,0.203832235866,0.781515097586,0.0
22.7,10.8,50.9,0.69,30.1,0.586726146539,0.404499502551,1.0
26.3,15.8,50.5,0.978,13.0,0.334750480818,0.641562911226,0.0
25.4,15.6,50.4,0.878,11.8,0.164207450694,0.827757487217,0.0
23.8,20.1,50.3,0.976,21.7,0.201798892989,0.777675276753,0.0
18.0,24.0,49.6,0.967,15.2,0.439389492222,0.549457000294,0.0
20.5,22.9,50.2,0.973,18.2,0.282060390764,0.70053285968,0.0
20.9,20.3,50.7,0.958,22.5,0.155843131066,0.83224177385,0.0
21.4,15.8,48.4,0.94,20.8,0.422572526162,0.558087163863,0.0
21.3,12.5,50.4,0.966,25.7,0.488193116635,0.496319311663,0.0
23.5,16.1,50.8,0.464,14.3,0.579957203994,0.41362339515,1.0
22.9,17.5,50.5,0.97,22.0,0.318926077534,0.656994943414,0.0
30.2,7.6,46.8,0.696,20.8,0.419612011693,0.563646027106,0.0
21.9,16.8,49.4,0.941,19.3,0.487998386338,0.500930097044,0.0
16.0,11.0,47.9,0.872,42.4,0.486174214666,0.488690214471,0.0
24.2,15.2,50.8,0.871,12.9,0.194504990249,0.797866238385,0.0
33.0,13.6,48.6,0.984,22.6,0.314569536424,0.673427152318,0.0
25.2,19.7,50.2,0.978,11.6,0.59827027027,0.387675675676,0.0
16.5,28.7,50.2,0.97,16.3,0.451038575668,0.536102868447,0.0
27.1,17.6,49.0,0.957,23.8,0.154126213592,0.845873786408,0.0
17.3,11.0,51.7,0.624,40.4,0.775548471779,0.208286602818,1.0
22.9,20.7,48.9,0.97,16.5,0.555970149254,0.417910447761,0.0
26.6,13.9,50.4,0.822,12.0,0.225542597992,0.76149983803,0.0
25.1,15.3,50.7,0.915,14.3,0.236941931719,0.735580196479,0.0
15.7,26.8,50.0,0.948,18.5,0.366498032603,0.593591905565,0.0
20.8,17.0,50.6,0.963,30.5,0.31920516396,0.668166074401,0.0
25.8,11.5,50.7,0.813,36.4,0.471546453461,0.5145771279,0.0
25.7,15.5,49.8,0.981,19.9,0.233807789915,0.748262164846,0.0
27.9,13.9,50.3,0.956,14.1,0.403652392947,0.586508186398,0.0
21.8,23.9,50.5,0.95,15.4,0.186205016358,0.800572519084,0.0
21.8,18.1,49.2,0.876,14.9,0.389337670229,0.59078886228,0.0
23.7,13.5,52.0,0.592,31.2,0.54732639653,0.432906856119,1.0
20.3,11.4,51.7,0.466,29.6,0.826541963368,0.160250823679,1.0
23.9,18.1,50.7,0.852,17.9,0.281650541636,0.696022492351,0.0
23.5,18.1,50.7,0.942,29.0,0.173652694611,0.81494154548,0.0
23.6,19.0,49.8,0.973,19.3,0.454760652288,0.531825355076,0.0
24.3,17.0,50.4,0.977,17.1,0.247088186356,0.735703651808,0.0
23.0,24.1,49.8,0.9,16.2,0.245657568238,0.727667493797,0.0
21.6,15.9,46.3,0.92,10.6,0.330772848409,0.639833829754,0.0
23.0,15.5,52.0,0.832,32.5,0.446241704952,0.533127020589,0.0
28.7,11.2,49.7,0.955,26.5,0.382228612509,0.596117900791,0.0
23.2,11.5,47.3,0.894,25.9,0.33339938964,0.641116087353,0.0
24.5,12.7,50.6,0.915,29.1,0.368164423233,0.611519082729,0.0
23.2,18.0,49.6,0.929,19.8,0.330470484729,0.645104528887,0.0
21.7,18.9,50.5,0.901,21.1,0.382894112061,0.59158357075,0.0
26.2,9.8,48.9,0.954,48.7,0.460760712566,0.509388541165,1.0
20.7,15.2,46.8,0.421,8.7,0.648022647336,0.343999313717,1.0
21.0,12.2,50.0,0.701,46.6,0.688112485,0.289208791562,1.0
15.0,13.0,35.6,0.785,12.2,0.333192209992,0.639712108383,0.0
24.6,15.4,49.8,0.896,16.6,0.487322313452,0.462545664991,0.0
22.9,16.0,48.5,0.95,13.4,0.450340779262,0.536737186306,0.0
29.3,13.2,50.2,0.94,29.3,0.246264645813,0.719337848006,0.0
31.3,8.8,48.5,0.891,12.6,0.281130171544,0.705348133199,0.0
22.2,28.2,51.4,0.982,18.4,0.223868312757,0.758024691358,0.0
20.6,17.8,52.1,0.516,10.9,0.498737373737,0.494949494949,0.0
25.9,12.3,50.2,0.894,32.2,0.316864394053,0.665385192972,0.0
27.2,11.2,50.5,0.721,18.5,0.398129560966,0.592069527431,0.0
23.2,12.1,49.7,0.802,28.9,0.56877617076,0.407157608641,1.0
25.4,15.0,50.2,0.946,16.2,0.568437595052,0.413261685086,0.0
27.2,16.3,53.0,0.365,12.0,0.655569620253,0.327974683544,1.0
21.6,18.6,50.1,0.94,15.8,0.571809801067,0.411632702572,0.0
34.9,7.2,49.6,0.935,36.5,0.0979116804524,0.882556827342,0.0
24.3,18.0,50.0,0.911,15.0,0.446769372269,0.532766153139,0.0
26.2,17.4,48.8,0.913,14.3,0.413290113452,0.574627965228,0.0
21.0,18.8,47.0,0.89,15.0,0.230219831184,0.755310268064,0.0
30.2,14.2,50.6,0.482,15.9,0.564265536723,0.412782485876,0.0
18.6,21.3,48.4,0.953,24.1,0.28490284006,0.682810164425,0.0
19.7,19.7,50.5,0.961,15.1,0.45559590624,0.524513040607,0.0
24.7,15.0,50.1,0.961,20.3,0.228436366057,0.750790638836,0.0
25.0,14.7,44.8,0.903,9.4,0.279395604396,0.711813186813,0.0
25.8,16.5,49.8,0.915,18.0,0.19079711829,0.80920288171,0.0
14.7,14.4,52.8,0.647,58.9,0.841964323494,0.145680072054,1.0
21.0,19.0,51.2,0.917,18.4,0.347474998447,0.636809739735,0.0
27.8,8.6,51.0,0.581,33.9,0.446200433076,0.539866693734,1.0
20.1,27.2,50.4,0.942,18.0,0.204277286136,0.766961651917,0.0
23.4,19.8,50.9,0.983,20.7,0.379535558781,0.61030478955,0.0
24.2,11.0,48.0,0.664,19.9,0.414827334792,0.585172665208,0.0
21.0,21.6,51.5,0.893,16.0,0.340664519676,0.643075956327,0.0
20.9,16.3,50.3,0.934,27.5,0.487813556307,0.492083259207,0.0
23.5,15.2,50.2,0.914,27.5,0.349663652404,0.629990074989,0.0
21.9,18.8,50.9,0.746,18.7,0.404271432899,0.583853377764,0.0
19.6,23.4,50.5,0.978,13.7,0.421107764829,0.568678800576,0.0
23.9,14.9,49.9,0.822,18.8,0.322123893805,0.662610619469,0.0
26.8,9.1,49.6,0.74,36.2,0.449633729988,0.537455666413,0.0
20.5,11.2,48.6,0.951,46.0,0.45707129667,0.510496041432,0.0
22.4,19.3,50.3,0.963,19.9,0.230268299036,0.744985673352,0.0
20.6,18.9,49.2,0.987,10.5,0.359406804304,0.621401570224,0.0
19.8,23.6,52.6,0.887,10.3,0.320710612436,0.669004207574,0.0
20.7,20.6,53.0,0.55,11.9,0.519416314488,0.475480424209,0.0
19.7,14.6,49.8,0.946,27.5,0.562752003266,0.423595161537,0.0
19.3,20.5,51.5,0.824,22.7,0.350149162396,0.637315459344,0.0
24.0,20.6,50.0,0.938,14.9,0.141064120055,0.846657571623,0.0
24.6,15.0,50.8,0.969,14.7,0.290679075178,0.659153700742,0.0
22.1,16.9,50.1,0.887,16.7,0.466259075277,0.511176920138,0.0
14.8,30.7,47.0,0.959,21.4,0.433333333333,0.543333333333,0.0
20.0,20.0,50.9,0.957,15.5,0.259681664369,0.719973263149,0.0
22.9,20.3,51.0,0.977,18.2,0.383879781421,0.604800936768,0.0
24.1,18.0,48.1,0.755,17.3,0.405866131863,0.573577337679,0.0
20.9,20.8,49.1,0.95,23.4,0.344270833333,0.6265625,0.0
21.0,14.8,45.9,0.763,12.1,0.262185675128,0.730663806459,0.0
21.6,10.3,50.7,0.709,32.5,0.393125750716,0.59247897995,0.0
23.1,15.4,48.4,0.954,8.4,0.394846796657,0.581244196843,0.0
20.6,18.3,50.7,0.955,20.4,0.354823338813,0.631120005718,0.0
27.7,13.0,48.1,0.905,13.2,0.254192812322,0.732116371934,0.0
27.0,6.0,49.7,0.956,33.7,0.0577296697197,0.932903136275,0.0
20.1,13.5,50.4,0.877,37.0,0.751666789677,0.210741260118,1.0
20.4,13.6,51.5,0.491,30.0,0.787773624149,0.203247052521,1.0
24.6,17.5,49.7,0.97,14.5,0.374566473988,0.602825947335,0.0
19.4,15.8,52.0,0.813,36.6,0.470651630792,0.51722887907,0.0
23.1,16.6,50.3,0.895,17.2,0.416162726773,0.560307861462,0.0
24.6,19.3,49.9,0.877,21.3,0.418212995284,0.563659746463,0.0
20.1,17.0,51.3,0.913,25.8,0.421496975806,0.560074344758,0.0
24.5,16.9,50.1,0.974,8.0,0.309662036077,0.67074434999,0.0
21.9,17.9,50.3,0.968,24.1,0.41362566952,0.564549231616,0.0
22.9,14.1,50.8,0.886,27.6,0.469094415871,0.50927626745,0.0
23.7,16.9,49.6,0.959,21.5,0.390368377099,0.595713092697,0.0
23.3,17.9,52.5,0.185,12.8,0.847222222222,0.149962462462,1.0
21.6,20.7,50.5,0.974,10.0,0.388190656865,0.593312781598,0.0
23.7,16.0,50.7,0.912,26.9,0.45120129466,0.517863811776,0.0
20.2,17.0,50.5,0.866,24.4,0.464162022719,0.503285207303,0.0
21.0,24.5,49.5,0.983,18.3,0.311147186147,0.672077922078,0.0
20.3,16.1,46.2,0.897,27.1,0.19734904271,0.80265095729,0.0
24.2,12.5,50.9,0.773,18.3,0.304861865122,0.681602123296,0.0
24.4,14.6,51.6,0.709,19.8,0.648774101404,0.339190073792,1.0
23.1,20.7,50.5,0.9,11.2,0.373363262252,0.620650953984,0.0
26.7,11.2,50.4,0.806,32.3,0.510684479472,0.474017652618,1.0
18.5,11.8,48.5,0.933,44.1,0.495614296796,0.452831314518,0.0
21.6,18.8,46.5,0.677,10.9,0.325725154541,0.674274845459,0.0
24.7,15.6,49.8,0.981,18.1,0.275571144184,0.703479002749,0.0
23.1,16.4,50.2,0.94,16.1,0.465732327122,0.508855690744,0.0
20.2,15.5,50.2,0.821,32.9,0.524653501778,0.458376408333,0.0
20.3,19.8,50.8,0.916,20.5,0.480224695725,0.505648600853,0.0
23.4,15.1,50.8,0.928,14.2,0.349475338084,0.63335390831,0.0
33.5,7.9,48.1,0.909,15.0,0.363041182682,0.615469904963,0.0
22.9,16.4,51.9,0.568,19.2,0.502000621955,0.492774955945,0.0
24.1,12.5,50.6,0.877,23.2,0.55588202477,0.433195720361,0.0
18.2,18.2,51.2,0.946,34.0,0.718723404255,0.24835106383,1.0
21.5,16.0,48.2,0.943,20.3,0.340185433695,0.640051238258,0.0
27.2,9.7,50.9,0.742,49.3,0.334618616345,0.650721850808,0.0
20.5,18.1,51.8,0.889,25.0,0.43236491115,0.551194745537,0.0
30.3,10.4,48.3,0.916,16.7,0.305369957931,0.675451620886,0.0
18.1,12.5,51.7,0.706,40.5,0.578749646769,0.405300952476,1.0
21.2,23.7,51.3,0.92,13.2,0.373917748918,0.593614718615,0.0
20.1,17.4,47.8,0.92,19.2,0.537207770826,0.444929206454,0.0
28.1,13.9,48.9,0.923,31.3,0.0820809248555,0.908670520231,0.0
21.5,20.2,51.2,0.948,19.8,0.335009590959,0.649385660221,0.0
21.4,20.6,50.4,0.784,15.5,0.301968213872,0.685822544995,0.0
20.9,16.6,46.2,0.955,10.9,0.548436308162,0.432621408594,0.0
21.1,14.2,51.5,0.797,26.4,0.66649864156,0.317584539412,1.0
27.8,9.5,51.2,0.784,23.4,0.275596464876,0.712107451008,0.0
24.2,18.5,49.7,0.944,16.9,0.238038562247,0.730302308974,0.0
20.6,18.1,50.6,0.894,5.8,0.339960886571,0.640645371578,0.0
25.0,15.5,51.1,0.924,23.3,0.348455420849,0.631979228426,0.0
25.4,13.9,49.7,0.789,22.6,0.410461477324,0.573692315335,0.0
20.7,20.5,50.1,0.979,12.6,0.220574519679,0.769865696698,0.0
21.1,18.2,51.3,0.748,14.0,0.361365286855,0.628031953522,0.0
22.7,13.5,49.6,0.919,24.6,0.429174448054,0.550218731612,0.0
22.5,16.6,51.9,0.74,24.6,0.507275844981,0.476618973831,0.0
21.6,16.2,50.5,0.985,7.3,0.0874747474747,0.896767676768,0.0
24.2,16.9,50.5,0.81,11.8,0.21631934253,0.776929850308,0.0
22.5,18.7,48.9,0.951,16.4,0.278217821782,0.686138613861,0.0
28.2,16.4,48.7,0.948,12.1,0.251465416178,0.722157092614,0.0
20.8,17.7,52.2,0.891,16.8,0.379642093594,0.599730778367,0.0
24.6,12.2,51.0,0.604,60.0,0.595160342006,0.383191539099,1.0
22.0,19.5,51.3,0.971,11.8,0.375521050438,0.602386411005,0.0
22.3,17.0,48.1,0.954,20.5,0.264223941739,0.712790168411,0.0
23.8,20.6,50.9,0.933,22.1,0.190130624093,0.809869375907,0.0
23.4,17.1,49.9,0.937,21.9,0.462510243103,0.520008194482,0.0
21.5,14.2,49.2,0.919,21.1,0.33300416941,0.644173798552,0.0
21.8,17.0,50.1,0.64,10.6,0.445532049258,0.546574044837,0.0
20.7,21.6,48.6,0.956,19.2,0.385926844389,0.586794792312,0.0
22.2,15.2,50.7,0.852,32.9,0.508329741997,0.479693999663,0.0
22.8,14.4,50.1,0.924,20.7,0.250514958313,0.72256007847,0.0
22.2,18.7,51.2,0.871,27.7,0.215665741046,0.773897491411,0.0
22.4,17.6,46.4,0.885,14.8,0.570182992465,0.419806243272,0.0
21.8,19.2,50.8,0.972,13.5,0.289437852558,0.688776502626,0.0
24.3,12.7,46.7,0.85,28.7,0.388055516613,0.589688770503,0.0
23.3,16.9,50.8,0.938,13.7,0.497836265607,0.478540011351,0.0
24.6,15.5,51.3,0.967,8.4,0.224797219003,0.761732329085,0.0
24.9,18.5,49.1,0.952,16.0,0.472745797249,0.498217014773,0.0
21.1,18.5,49.8,0.977,10.5,0.230068965517,0.754344827586,0.0
17.2,24.7,49.8,0.909,22.6,0.402059596845,0.574057843996,0.0
24.8,11.0,51.1,0.59,23.1,0.443356643357,0.548458948459,0.0
23.5,14.4,51.3,0.779,19.2,0.375183305133,0.61421319797,0.0
18.3,23.6,51.0,0.978,15.7,0.554869492001,0.431658714566,0.0
21.9,21.2,52.0,0.707,10.1,0.499068901304,0.456983240223,0.0
23.3,14.7,50.5,0.966,13.4,0.36939161933,0.604017452869,0.0
19.9,17.1,52.2,0.885,30.8,0.38761206194,0.594050529747,0.0
20.4,25.3,51.3,0.747,12.4,0.323306233062,0.669105691057,0.0
35.3,10.2,49.1,0.906,14.0,0.322073507542,0.660930528999,0.0
24.7,15.5,50.8,0.964,13.1,0.443286123687,0.532499896166,0.0
